_id,name,url,street_address,city,state,zip_code,country,phone_number,open_hours,latitude,longitude,Open/Closed,Pharmacy Open,Online Grocery Pickup Service Offered,Online Grocery Pickup Status,Grocery Delivery Service Offered,Grocery Delivery Service Status
64db2305ffa6d4b980a3f4b6,Owensville Supercenter,https://www.walmart.com/store/354/owensville-mo/details,1888 Highway 28,Owensville,MO,65066,US,573-437-4156,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",38.3531394,-91.4818482,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4b7,Opelika Supercenter,https://www.walmart.com/store/355/opelika-al/details,2900 Pepperell Pkwy,Opelika,AL,36801,US,334-745-9333,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.637874,-85.421882,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ba,Alma Supercenter,https://www.walmart.com/store/358/alma-ar/details,367 W Cherry St,Alma,AR,72921,US,479-632-4585,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.479083,-94.22879,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4bb,Collinsville Supercenter,https://www.walmart.com/store/361/collinsville-il/details,1040 Collinsville Crossing Blvd,Collinsville,IL,62234,US,618-344-4480,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",38.674715,-90.017291,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4bc,Fayetteville Supercenter,https://www.walmart.com/store/359/fayetteville-ar/details,3919 No. Mall Ave,Fayetteville,AR,72703,US,479-443-7679,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.122616,-94.15276,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4bd,Winfield Supercenter,https://www.walmart.com/store/362/winfield-al/details,2575 Us Highway 43,Winfield,AL,35594,US,205-487-4359,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.9352,-87.840615,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4bf,Cushing Supercenter,https://www.walmart.com/store/360/cushing-ok/details,3100 E Main St,Cushing,OK,74023,US,918-225-0578,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.987433,-96.721249,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c0,Madisonville Supercenter,https://www.walmart.com/store/366/madisonville-tn/details,4525 Highway 411,Madisonville,TN,37354,US,423-442-5237,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.512288,-84.360078,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c1,Pearl Supercenter,https://www.walmart.com/store/365/pearl-ms/details,5520 Highway 80 E,Pearl,MS,39208,US,601-939-0281,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.286656,-90.046349,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c2,Center Supercenter,https://www.walmart.com/store/364/center-tx/details,765 Hurst Street,Center,TX,75935,US,936-598-6131,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",31.80172,-94.194186,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c3,Parsons Supercenter,https://www.walmart.com/store/368/parsons-ks/details,3201 No 16th St,Parsons,KS,67357,US,620-421-0375,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.372299,-95.25583,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c5,Winfield Supercenter,https://www.walmart.com/store/369/winfield-ks/details,2202 Pike Rd,Winfield,KS,67156,US,620-221-6233,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.22725,-96.992729,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c8,Coweta Supercenter,https://www.walmart.com/store/374/coweta-ok/details,11207 S State Highway 51,Coweta,OK,74429,US,918-486-6511,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.001683,-95.677254,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4cc,Huntsville Supercenter,https://www.walmart.com/store/375/huntsville-al/details,3031 Memorial Pkwy Sw,Huntsville,AL,35801,US,256-536-2870,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.7030172,-86.5853922,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4cd,Holton Supercenter,https://www.walmart.com/store/378/holton-ks/details,427 S Arizona Ave,Holton,KS,66436,US,785-364-4148,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",39.460818,-95.751037,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ce,Ozark Supercenter,https://www.walmart.com/store/379/ozark-mo/details,2004 W Marler Ln,Ozark,MO,65721,US,417-581-2761,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.001223,-93.22794,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4cf,Silsbee Supercenter,https://www.walmart.com/store/383/silsbee-tx/details,1100 Us Highway 96 N,Silsbee,TX,77656,US,409-385-0782,"monday - friday : 05:00-24:00, saturday : 05:00-24:00, sunday : 05:00-24:00",30.340472,-94.146959,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d1,Lumberton Supercenter,https://www.walmart.com/store/384/lumberton-tx/details,100 No. Lhs Drive,Lumberton,TX,77657,US,409-755-1963,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",30.258479,-94.216602,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4db,Edmond Supercenter,https://www.walmart.com/store/389/edmond-ok/details,1225 W I-35 Frontage,Edmond,OK,73034,US,405-348-8005,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.640173,-97.429241,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4dc,Anderson Supercenter,https://www.walmart.com/store/396/anderson-sc/details,3812 Liberty Hwy,Anderson,SC,29621,US,864-225-1800,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",34.554437,-82.6786822,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4de,Mission Supercenter,https://www.walmart.com/store/395/mission-tx/details,2410 E Expressway 83,Mission,TX,78572,US,956-580-3393,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",26.193521,-98.2869487,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4df,Longview Supercenter,https://www.walmart.com/store/398/longview-tx/details,515 E Loop 281,Longview,TX,75605,US,903-663-4446,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.542098,-94.727504,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e1,Longview Supercenter,https://www.walmart.com/store/399/longview-tx/details,2440 Gilmer Rd,Longview,TX,75604,US,903-297-1121,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.531894,-94.78483,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e2,Conroe Supercenter,https://www.walmart.com/store/400/conroe-tx/details,1407 N Loop 336 W,Conroe,TX,77304,US,936-788-5400,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.331402,-95.479103,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e3,Plaquemine Supercenter,https://www.walmart.com/store/401/plaquemine-la/details,59690 Belleview Dr,Plaquemine,LA,70764,US,225-687-2550,"monday - friday : 06:00-22:00, saturday : 06:00-22:00, sunday : 06:00-22:00",30.263844,-91.254829,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e4,Russellville Supercenter,https://www.walmart.com/store/403/russellville-al/details,13675 Highway 43,Russellville,AL,35653,US,256-332-7382,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.495318,-87.728925,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e5,Leesville Supercenter,https://www.walmart.com/store/405/leesville-la/details,2204 S 5th St,Leesville,LA,71446,US,337-238-9041,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",31.118636,-93.274624,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ea,Breaux Bridge Supercenter,https://www.walmart.com/store/402/breaux-bridge-la/details,1932 Rees St,Breaux Bridge,LA,70517,US,337-332-1280,"monday - friday : 06:00-23:00, saturday : 06:00-23:00, sunday : 06:00-23:00",30.293263,-91.910347,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4eb,Murray Supercenter,https://www.walmart.com/store/410/murray-ky/details,809 N 12th St,Murray,KY,42071,US,270-753-2195,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.627014,-88.317878,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ed,Houston Store,https://www.walmart.com/store/411/houston-ms/details,660 E Madison St,Houston,MS,38851,US,662-456-5711,"monday - friday : 06:00-21:00, saturday : 06:00-21:00, sunday : 06:00-21:00",33.894702,-88.989563,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ee,Port Isabel Supercenter,https://www.walmart.com/store/413/port-isabel-tx/details,1401 State Highway 100,Port Isabel,TX,78578,US,956-943-1387,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",26.068984,-97.222507,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f0,Athens Supercenter,https://www.walmart.com/store/412/athens-tx/details,1405 E Tyler St,Athens,TX,75751,US,903-677-5400,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.210394,-95.832943,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f2,Murfreesboro Supercenter,https://www.walmart.com/store/416/murfreesboro-tn/details,140 Joe B Jackson Parkway,Murfreesboro,TN,37127,US,615-867-7512,"monday - friday : 06:00-01:00, saturday : 06:00-01:00, sunday : 06:00-01:00",35.775172,-86.399845,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f3,Fairbury Supercenter,https://www.walmart.com/store/418/fairbury-ne/details,2831 Highway 15,Fairbury,NE,68352,US,402-729-3394,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",40.162702,-97.175372,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f7,Alabaster Supercenter,https://www.walmart.com/store/423/alabaster-al/details,630 Colonial Promenade Pkwy,Alabaster,AL,35007,US,205-620-0360,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",33.2355308,-86.801229,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f8,Robinson Supercenter,https://www.walmart.com/store/422/robinson-il/details,1304 E Main St,Robinson,IL,62454,US,618-546-5676,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",39.0087859,-87.7238588,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4fa,Brent Supercenter,https://www.walmart.com/store/425/brent-al/details,10675 Highway 5,Brent,AL,35034,US,205-926-4878,"monday - friday : 06:00-23:00, saturday : 06:00-23:00, sunday : 06:00-23:00",32.963956,-87.171887,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4fb,Colony Supercenter,https://www.walmart.com/store/426/colony-tx/details,4691 State Highway 121,Colony,TX,75056,US,972-625-6000,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.067154,-96.89221,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f500,Clanton Supercenter,https://www.walmart.com/store/424/clanton-al/details,1415 7th St S,Clanton,AL,35045,US,205-755-7574,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.816741,-86.609419,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f501,Paducah Supercenter,https://www.walmart.com/store/431/paducah-ky/details,3220 Irvin Cobb Dr,Paducah,KY,42003,US,270-444-6941,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.0540102,-88.5662728,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f505,Sealy Supercenter,https://www.walmart.com/store/437/sealy-tx/details,310 Overcreek Way,Sealy,TX,77474,US,979-627-7758,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",29.757736,-96.152552,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f509,Rockport Supercenter,https://www.walmart.com/store/440/rockport-tx/details,2401 Highway 35 N,Rockport,TX,78382,US,361-729-9277,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",28.048113,-97.045087,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f50a,Kingsville Supercenter,https://www.walmart.com/store/442/kingsville-tx/details,1133 General Cavazos Blvd,Kingsville,TX,78363,US,361-595-4146,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",27.489274,-97.853623,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f50d,Madisonville Store,https://www.walmart.com/store/446/madisonville-tx/details,1620 E Main St,Madisonville,TX,77864,US,936-348-3715,"monday - friday : 06:00-23:00, saturday : 06:00-23:00, sunday : 06:00-23:00",30.956855,-95.894079,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f367,Conway Supercenter,https://www.walmart.com/store/5/conway-ar/details,1155 Hwy 65 North,Conway,AR,72032,US,501-329-0023,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.10866,-92.436905,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f368,Sikeston Supercenter,https://www.walmart.com/store/9/sikeston-mo/details,1303 S Main St,Sikeston,MO,63801,US,573-472-3020,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.857394,-89.586051,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f36b,Claremore Supercenter,https://www.walmart.com/store/12/claremore-ok/details,1500 S Lynn Riggs Blvd,Claremore,OK,74017,US,918-341-2765,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.293955,-95.627125,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f36c,Carthage Supercenter,https://www.walmart.com/store/13/carthage-mo/details,2705 Grand Ave,Carthage,MO,64836,US,417-358-3000,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.141958,-94.313292,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f36d,Rogers Supercenter,https://www.walmart.com/store/1/rogers-ar/details,2110 W Walnut St,Rogers,AR,72756,US,479-636-3222,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.3313,-94.149024,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f36e,Siloam Springs Supercenter,https://www.walmart.com/store/4/siloam-springs-ar/details,2901 Highway 412 E,Siloam Springs,AR,72761,US,479-524-5101,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.183467,-94.512608,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f36f,Lebanon Supercenter,https://www.walmart.com/store/14/lebanon-mo/details,1800 S Jefferson Ave,Lebanon,MO,65536,US,417-588-2268,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.663493,-92.645849,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f373,Commerce Supercenter,https://www.walmart.com/store/3/commerce-ga/details,30983 Highway 441 S,Commerce,GA,30529,US,706-335-7563,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.247854,-83.456616,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f374,Van Buren Supercenter,https://www.walmart.com/store/16/van-buren-ar/details,2214 Fayetteville Rd,Van Buren,AR,72956,US,479-474-2314,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.469113,-94.353427,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f378,Saint Robert Supercenter,https://www.walmart.com/store/21/saint-robert-mo/details,185 Saint Robert Blvd,Saint Robert,MO,65584,US,573-336-5103,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.825154,-92.152265,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f37a,Pryor Supercenter,https://www.walmart.com/store/22/pryor-ok/details,4901 S Mill St,Pryor,OK,74361,US,918-825-6000,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.262476,-95.330024,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f37b,Clinton Supercenter,https://www.walmart.com/store/20/clinton-mo/details,1712 E Ohio St,Clinton,MO,64735,US,660-885-5536,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",38.362772,-93.750585,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f37e,Ruston Supercenter,https://www.walmart.com/store/23/ruston-la/details,1201 N Service Rd E,Ruston,LA,71270,US,318-251-1168,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.543518,-92.624043,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f380,Salem Supercenter,https://www.walmart.com/store/27/salem-mo/details,1101 W Highway 32,Salem,MO,65560,US,573-729-6151,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.634119,-91.546043,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f382,Dexter Supercenter,https://www.walmart.com/store/30/dexter-mo/details,2025 W Business Us Highway 60,Dexter,MO,63841,US,573-624-5514,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.801185,-89.992373,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f387,Nashville Supercenter,https://www.walmart.com/store/33/nashville-ar/details,1710 S 4th St,Nashville,AR,71852,US,870-845-1881,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.925385,-93.857443,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f389,Farmington Supercenter,https://www.walmart.com/store/37/farmington-mo/details,707 Walton Dr,Farmington,MO,63640,US,573-756-8448,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.7894913,-90.4353609,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f38a,Idabel Supercenter,https://www.walmart.com/store/38/idabel-ok/details,1907 Se Washington St,Idabel,OK,74745,US,580-286-6696,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.898037,-94.803528,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f38d,Coffeyville Supercenter,https://www.walmart.com/store/42/coffeyville-ks/details,1863 Cr 5300,Coffeyville,KS,67337,US,620-251-4113,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.042359,-95.579038,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f38f,Eldon Store,https://www.walmart.com/store/44/eldon-mo/details,1802 S Business 54,Eldon,MO,65026,US,573-392-3114,"monday - friday : 07:00-23:00, saturday : 07:00-23:00, sunday : 07:00-23:00",38.3352206,-92.5838242,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f393,Jonesboro Supercenter,https://www.walmart.com/store/45/jonesboro-ar/details,1815 E Highland Dr,Jonesboro,AR,72401,US,870-931-5001,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.81895,-90.685267,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f394,Monett Supercenter,https://www.walmart.com/store/48/monett-mo/details,885 E Us Highway 60,Monett,MO,65708,US,417-235-6292,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.911771,-93.903147,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f397,Sallisaw Supercenter,https://www.walmart.com/store/47/sallisaw-ok/details,1101 W Ruth Ave,Sallisaw,OK,74955,US,918-775-4492,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.451011,-94.80181,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f398,Hugo Supercenter,https://www.walmart.com/store/49/hugo-ok/details,1911 E Jackson St,Hugo,OK,74743,US,580-326-6494,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.007244,-95.487949,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f399,Fulton Supercenter,https://www.walmart.com/store/51/fulton-mo/details,1701 N Bluff St,Fulton,MO,65251,US,573-642-6877,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",38.864222,-91.945748,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f39a,Springdale Supercenter,https://www.walmart.com/store/54/springdale-ar/details,2004 S Pleasant St,Springdale,AR,72764,US,479-751-4817,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.166247,-94.146954,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f39d,Booneville Supercenter,https://www.walmart.com/store/55/booneville-ar/details,1400 East Main St,Booneville,AR,72927,US,479-675-3688,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.1433678,-93.9018368,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3a1,Joplin Supercenter,https://www.walmart.com/store/59/joplin-mo/details,1501 S Range Line Rd,Joplin,MO,64804,US,417-781-0100,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.072928,-94.472782,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3a5,Clarksville Supercenter,https://www.walmart.com/store/66/clarksville-ar/details,230 Market St.,Clarksville,AR,72830,US,479-754-2046,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.4486832,-93.4604664,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3a9,Pittsburg Supercenter,https://www.walmart.com/store/72/pittsburg-ks/details,2710 N Broadway St,Pittsburg,KS,66762,US,620-232-1593,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.433957,-94.702301,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3aa,Osceola Supercenter,https://www.walmart.com/store/74/osceola-ar/details,2720 W Keiser Ave,Osceola,AR,72370,US,870-563-3251,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",35.6999918,-90.0126791,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3ab,West Memphis Supercenter,https://www.walmart.com/store/70/west-memphis-ar/details,798 W Service Rd,West Memphis,AR,72301,US,870-732-0175,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.165456,-90.20001,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3ac,Sapulpa Supercenter,https://www.walmart.com/store/73/sapulpa-ok/details,1002 W Taft St,Sapulpa,OK,74066,US,918-224-8080,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.986324,-96.135074,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3ad,Pocahontas Supercenter,https://www.walmart.com/store/71/pocahontas-ar/details,1415 Highway 67 S,Pocahontas,AR,72455,US,870-892-7703,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.248722,-90.963337,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3af,Pineville Supercenter,https://www.walmart.com/store/75/pineville-la/details,3636 Monroe Hwy,Pineville,LA,71360,US,318-640-6900,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",31.367011,-92.406583,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3b3,Joplin Supercenter,https://www.walmart.com/store/79/joplin-mo/details,2623 W 7th St,Joplin,MO,64801,US,417-206-4644,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.087131,-94.545908,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3b4,Berryville Supercenter,https://www.walmart.com/store/76/berryville-ar/details,1000 W Trimble Ave,Berryville,AR,72616,US,870-423-4636,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.376273,-93.5870153,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3b5,Perryville Supercenter,https://www.walmart.com/store/82/perryville-mo/details,1750 S Perryville Blvd,Perryville,MO,63775,US,573-547-2577,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.705668,-89.896103,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3b7,Stilwell Supercenter,https://www.walmart.com/store/81/stilwell-ok/details,Rr 6 Box 1895,Stilwell,OK,74960,US,918-696-3141,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.798588,-94.623206,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3ba,Minden Supercenter,https://www.walmart.com/store/87/minden-la/details,1379 Homer Rd,Minden,LA,71055,US,318-371-9290,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.6280728,-93.2511369,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3bc,Aurora Supercenter,https://www.walmart.com/store/92/aurora-mo/details,3020 S Elliott Ave,Aurora,MO,65605,US,417-678-1258,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.946462,-93.714993,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3be,Grove Supercenter,https://www.walmart.com/store/90/grove-ok/details,2115 S Main St,Grove,OK,74344,US,918-786-8561,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.5764748,-94.7656055,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3bf,Covington Supercenter,https://www.walmart.com/store/93/covington-tn/details,201 Lanny Bridges Ave,Covington,TN,38019,US,901-476-4492,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.545844,-89.665294,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f3c0,Forrest City Supercenter,https://www.walmart.com/store/91/forrest-city-ar/details,205 Deadrick Rd,Forrest City,AR,72335,US,870-633-0021,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.028039,-90.793582,Open,Yes,Yes,Available,Yes,Available
